word,language,length,b_count,b_count_tier,distribution_pattern,residue_class,category,expected_answer,batch_id,chatgpt_answer,chatgpt_correct,gemini_answer,gemini_correct,chatgpt_runs,gemini_runs,length_range,wrong_model
bbbcbbabbcbbabbabbabbabbcbbcbbabbcbbc,mod_5,37,25,medium,interleaved,0,positive,YES,mod5_batch005,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbbbbcabbbbbbbbbcbbb,mod_5,24,21,medium,random,1,near_miss,NO,mod5_batch005,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
bababababcbabcbabcbcc,mod_5,21,10,low,interleaved,0,positive,YES,mod5_batch005,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccaabbbbbbbbbbbbbbbbbbbbbbbbbcca,mod_5,32,25,medium,clustered,0,positive,YES,mod5_batch005,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
ccabbbbbbbbbbbbbbbbbbcccccaacccac,mod_5,33,18,medium,clustered,3,negative,NO,mod5_batch006,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbbcaacbbbbbbacbbbabacabbcabccbabcacc,mod_5,38,19,medium,random,4,negative,NO,mod5_batch006,NO,TRUE,YES,FALSE,1,1,31-60,gemini
babcabaabacabbccbcbabbbabbbb,mod_5,28,15,low,random,0,positive,YES,mod5_batch006,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccbccbabaaaabaacccbaccac,mod_5,24,5,very_low,random,0,positive,YES,mod5_batch006,YES,TRUE,NO,FALSE,1,1,16-30,gemini
abcaacaccaaabaacbababacacbabcababcbbccbcbccaccbcaacbaaaaaaacb,mod_5,61,16,medium,random,1,near_miss,NO,mod5_batch006,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
aabccaabbbcbbbccbabbcbaacacacabcacaabababb,mod_5,42,16,medium,random,1,near_miss,NO,mod5_batch006,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbcaabbcacaacbcabbbccbbccbcbbbbbaccabccbcc,mod_5,44,20,medium,random,0,positive,YES,mod5_batch006,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
ccacacaabbbbbbbbbbbbbbbc,mod_5,24,15,low,clustered,0,positive,YES,mod5_batch006,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbbbbbbbbbcccacacaaaaaaaaaacaaccaccaacccacaacaa,mod_5,52,15,low,clustered,0,positive,YES,mod5_batch006,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbcbbcbbabbcbbcbbcbbcbbcbbabbabbc,mod_5,34,23,medium,interleaved,3,negative,NO,mod5_batch006,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
babacbacbabacbccbccbabccbaabcbccbaabaabcbcabcababacbcabcababccbccbaa,mod_5,68,25,medium,interleaved,0,positive,YES,mod5_batch006,YES,TRUE,NO,FALSE,1,1,61-100,gemini
babbcbaabbcccbabbacabaabacbbbacccbbbabcabbabcbabcaabcbabcbcbbccbcccbbcabcbabbaaacaabaabbccac,mod_5,92,39,high,random,4,negative,NO,mod5_batch007,NO,TRUE,YES,FALSE,1,1,61-100,gemini
cacaaacaccacacccaaaacacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacaaaccacca,mod_5,99,65,very_high,clustered,0,positive,YES,mod5_batch007,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbbbbbbcbbbcbbcbbacbbcbbbbbbbbbbbbabbbbbbb,mod_5,42,35,high,random,0,positive,YES,mod5_batch008,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bcaabcccbccccbccabcccc,mod_5,22,5,very_low,interleaved,0,positive,YES,mod5_batch008,YES,TRUE,NO,FALSE,1,1,16-30,gemini
cacaaacacbbbbbbbbbbbbbbbbbbbbbbbbcaaaccaccaaaacaaaaacacaccaacccaacaacacaaaccacacacaaacaccac,mod_5,91,24,medium,clustered,4,negative,NO,mod5_batch008,NO,TRUE,YES,FALSE,1,1,61-100,gemini
baacbacccbaacbacaabcccc,mod_5,23,5,very_low,interleaved,0,positive,YES,mod5_batch008,YES,TRUE,NO,FALSE,1,1,16-30,gemini
accbbbbbbbbbbbbbbbbbbbb,mod_5,23,20,medium,clustered,0,positive,YES,mod5_batch008,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
babbacbcbbbbcbcbaabbbbabbcbabaabcbbbabbbbbcbbcbcbbabcbbcbb,mod_5,58,37,high,random,2,negative,NO,mod5_batch008,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbacabcbcacabcc,mod_5,16,5,very_low,random,0,positive,YES,mod5_batch008,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccaabbbbbbbbbbbbbbbbbbbbbbbbbcaacacaccaccaa,mod_5,43,25,medium,clustered,0,positive,YES,mod5_batch008,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cbbacbcbbbbaccbbbcbacbbcbbaa,mod_5,28,15,low,random,0,positive,YES,mod5_batch009,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbabbcbbbabbabbbcbbabbbabbabbc,mod_5,31,22,medium,interleaved,2,negative,NO,mod5_batch009,NO,TRUE,YES,FALSE,1,1,31-60,gemini
baaacaaccccaaaccacccaacaaabcccaaccacaaacaaaccaacaccc,mod_5,52,2,very_low,interleaved,2,negative,NO,mod5_batch009,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbabbbbbbcbbbbbabbbbbbabbbbbabbbbbbabbbbbabbbbbbabbbbbcbbbbbbabbbbbc,mod_5,72,61,very_high,interleaved,1,near_miss,NO,mod5_batch009,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_5,36,35,high,interleaved,0,positive,YES,mod5_batch009,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbcbbbabbbcbbbabbbabbbcbbba,mod_5,28,21,medium,interleaved,1,near_miss,NO,mod5_batch009,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbabbbabbbabbabbbcbbbcbbcbbbcbbbcbbcbbbabbbabbcbbbabbbcbba,mod_5,59,43,high,interleaved,3,negative,NO,mod5_batch009,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bacaccabaccaacbaccaaabaaacccbcacacabaaccaabacaaaa,mod_5,49,7,low,interleaved,2,negative,NO,mod5_batch010,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
aacccabbbbbbbbbbccca,mod_5,20,10,low,clustered,0,positive,YES,mod5_batch010,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaa,mod_5,52,50,high,clustered,0,positive,YES,mod5_batch010,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbababcbabbcbabcba,mod_5,18,10,low,interleaved,0,positive,YES,mod5_batch010,YES,TRUE,NO,FALSE,1,1,16-30,gemini
accaaaaaccacaaccaccaaaccaaccccacacaacccacaccaccaccaccabbbbbbbbbbbbbbbbbbbbbbbbbbbacaaccaaaaccccaa,mod_5,97,27,medium,clustered,2,negative,NO,mod5_batch010,NO,TRUE,YES,FALSE,1,1,61-100,gemini
ccaaabbbbbbbbbbbbbbbbbbbbaa,mod_5,27,20,medium,clustered,0,positive,YES,mod5_batch010,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbba,mod_5,26,25,medium,clustered,0,positive,YES,mod5_batch011,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbb,mod_5,32,31,high,random,1,near_miss,NO,mod5_batch011,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
cbccabcacbabcabcccc,mod_5,19,5,very_low,random,0,positive,YES,mod5_batch011,YES,TRUE,NO,FALSE,1,1,16-30,gemini
cbcacbbabaccaabbacbbcbaaacbaaaaacccaaccacaab,mod_5,44,11,low,random,1,near_miss,NO,mod5_batch012,NO,TRUE,YES,FALSE,1,1,31-60,gemini
accbbbbbbbbbbbbbbbbbbbbbbbbba,mod_5,29,25,medium,clustered,0,positive,YES,mod5_batch012,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
cbabccbbbabbababbcccccbbbcaaccaab,mod_5,33,14,low,random,4,negative,NO,mod5_batch012,NO,TRUE,YES,FALSE,1,1,31-60,gemini
ccaacabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaac,mod_5,51,41,high,clustered,1,near_miss,NO,mod5_batch012,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbcbbabbbabbbbbbacbbbb,mod_5,25,20,medium,random,0,positive,YES,mod5_batch012,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bccacaccabaaacccacbacacccccbcacccaaabaacacaccc,mod_5,46,5,very_low,interleaved,0,positive,YES,mod5_batch012,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
baabaabccbacabccbaabacabcabccbcacbcabccbaabcccbcabaabcacbaabacbccc,mod_5,66,20,medium,interleaved,0,positive,YES,mod5_batch012,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,43,43,high,interleaved,3,negative,NO,mod5_batch012,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
accaaaaacaaaccaaaabbbbbbbbbbbbbbaacacacaacacacccccc,mod_5,51,14,low,clustered,4,negative,NO,mod5_batch013,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bcbccacbcaaaacaaccbcaacaabcbabcccbaaacaaba,mod_5,42,9,low,random,4,negative,NO,mod5_batch013,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbcbbbabbbcbbbabbbabbbabbbabbbabbbabbbabbbabbbabbabbbabbbcbbbcbbbabbbcbbbcbbbcbbbabbbabbbabbc,mod_5,94,70,very_high,interleaved,0,positive,YES,mod5_batch013,YES,TRUE,NO,FALSE,1,1,61-100,gemini
cacbcbcbbcacacbcaaababcbbbaaca,mod_5,30,10,low,random,0,positive,YES,mod5_batch013,YES,TRUE,NO,FALSE,1,1,16-30,gemini
aabcbbacbcbbbccbaacccacccbcaab,mod_5,30,10,low,random,0,positive,YES,mod5_batch013,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbcaabbcbbaaabcbbaacbbbaccbbbcbcbbbbcaabbbbcbbbb,mod_5,48,28,medium,random,3,negative,NO,mod5_batch013,NO,TRUE,YES,FALSE,1,1,31-60,gemini
aacbaaacacbaccabacaaaacbbbcabaaabaabcccc,mod_5,40,9,low,random,4,negative,NO,mod5_batch013,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbabbbabbbbcbbbbb,mod_5,24,21,medium,random,1,near_miss,NO,mod5_batch013,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cbbcbbabbbbbbbbbbbbbbcbabbbbbbbbbbbbbbbbbbbbbbbbcbcbabbbcbbbbbbbbcbbbbbbbbbbbbcbbbcbbbb,mod_5,87,75,very_high,random,0,positive,YES,mod5_batch013,YES,TRUE,NO,FALSE,1,1,61-100,gemini
bbbbbbaabbbbbcbabcb,mod_5,19,14,low,random,4,negative,NO,mod5_batch013,NO,TRUE,YES,FALSE,1,1,16-30,gemini
aacaccbbbbbbbbbbbbbbbbbbbbbcc,mod_5,29,21,medium,clustered,1,near_miss,NO,mod5_batch013,NO,TRUE,YES,FALSE,1,1,16-30,gemini
abcbacacaacccaaccbcacbcbaacbcccaccbbbcbcccccabaaacbaacaacacaaacbccccccbcccaaabccacbcaaacaacabcccc,mod_5,97,17,medium,random,2,negative,NO,mod5_batch013,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbbbbbbbbbbbbbbcbbbbb,mod_5,21,20,medium,random,0,positive,YES,mod5_batch014,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bacbccbcacbaabaca,mod_5,17,5,very_low,interleaved,0,positive,YES,mod5_batch014,YES,TRUE,NO,FALSE,1,1,16-30,gemini
acbbbbbbbbbbbbbbbbbbbbaa,mod_5,24,20,medium,clustered,0,positive,YES,mod5_batch014,YES,TRUE,NO,FALSE,1,1,16-30,gemini
aaaccbaaaabbacbbabbbbccbaaaacabbcbaababa,mod_5,40,15,low,random,0,positive,YES,mod5_batch014,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,31,31,high,clustered,1,near_miss,NO,mod5_batch014,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cccaaccacbbbbbbbbbbbbbbbbbbbbbbbbbaacaaaca,mod_5,42,25,medium,clustered,0,positive,YES,mod5_batch014,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
ccabacbcbbacacacbccbbcccacbabaabaacababbcccccbbcc,mod_5,49,15,low,random,0,positive,YES,mod5_batch014,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bcabccabccabcaabcccbccabccabaabaacbcacbaccbaacbacabaaabcabcaabacabcacbcaabcacbaaa,mod_5,81,21,medium,interleaved,1,near_miss,NO,mod5_batch014,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbcacaaaccabaaccaccacacabacacccbccaccaaaaaa,mod_5,43,5,very_low,random,0,positive,YES,mod5_batch014,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbababbcbabbababa,mod_5,17,10,low,interleaved,0,positive,YES,mod5_batch015,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bcbabcbabababcbcbacbababababcbabcbcababcbcbababababac,mod_5,53,25,medium,interleaved,0,positive,YES,mod5_batch015,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbbbbbbbc,mod_5,19,18,medium,interleaved,3,negative,NO,mod5_batch015,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
bbaaaabbabbbacbbbaabbcbbbbbabbbbbbcbcbbbbbbbbbabb,mod_5,49,35,high,random,0,positive,YES,mod5_batch015,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bcbcbabababcbabcbabcbabcbabcbcbabcbabcba,mod_5,40,20,medium,interleaved,0,positive,YES,mod5_batch016,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbcbabbcbcbbcbcbbcbabbcbabbababbabcbbabcbbaba,mod_5,45,27,medium,interleaved,2,negative,NO,mod5_batch016,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
ccacaccaaaccaacaaccccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbca,mod_5,59,36,high,clustered,1,near_miss,NO,mod5_batch016,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaccaaaacaacaaaccaaacaa,mod_5,58,35,high,clustered,0,positive,YES,mod5_batch016,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbcbbbbbbcbbbbbcbbbbbbcbbbbbbabbbbbc,mod_5,40,34,high,interleaved,4,negative,NO,mod5_batch016,NO,TRUE,YES,FALSE,1,1,31-60,gemini
acacaaaaccabaaaccaaccccaccccaacccccaccccacaacaccaaaccacbaaaacaacaaaaacccccccaccaabaaacaccaaccbcbacca,mod_5,100,5,very_low,random,0,positive,YES,mod5_batch017,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
accaaaacacacccacccbabaaacccbccaabcccaccbaaaaaacaccacabaaca,mod_5,58,6,low,random,1,near_miss,NO,mod5_batch017,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbcbbbabbbcbbbbcbbbabbbcbbbbcbbbcbbba,mod_5,39,30,medium,interleaved,0,positive,YES,mod5_batch017,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaacc,mod_5,46,40,high,clustered,0,positive,YES,mod5_batch017,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
baaaabaaccbacaabcaaccbcaacbcccabaaccabaaaabaacabacacc,mod_5,53,10,low,interleaved,0,positive,YES,mod5_batch017,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bcabaabacc,mod_5,10,3,very_low,interleaved,3,negative,NO,mod5_batch017,NO,TRUE,YES,FALSE,1,1,1-15,gemini
caabbbbbbbbbbbbbbbbbbbbbbcaccaaaac,mod_5,34,22,medium,clustered,2,negative,NO,mod5_batch017,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbababababcbabbababcbcbababa,mod_5,28,15,low,interleaved,0,positive,YES,mod5_batch018,YES,TRUE,NO,FALSE,1,1,16-30,gemini
cccccccaaaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcacca,mod_5,46,29,medium,clustered,4,negative,NO,mod5_batch018,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbcbababababcbabababcbcbcbabcbabcbababababababcbabcbcba,mod_5,55,28,medium,interleaved,3,negative,NO,mod5_batch018,NO,TRUE,YES,FALSE,1,1,31-60,gemini
ccbabcccaaacababbccaca,mod_5,22,5,very_low,random,0,positive,YES,mod5_batch018,YES,TRUE,NO,FALSE,1,1,16-30,gemini
aabccbbcbbbabbbababbabcbabbbbbcbbbbcbabbbbbbcbaabbbbcbcbb,mod_5,57,38,high,random,3,negative,NO,mod5_batch018,NO,TRUE,YES,FALSE,1,1,31-60,gemini
babbaccaababbbbbacbbcccbcccacccbbbbababcbcbbabbb,mod_5,48,24,medium,random,4,negative,NO,mod5_batch018,NO,TRUE,YES,FALSE,1,1,31-60,gemini
acaccccccccaaaaaccccacccacaaccaacbbbbbbbbbbbbbbbbbbbbbbbbbcaccc,mod_5,63,25,medium,clustered,0,positive,YES,mod5_batch018,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bcbcbbbbcaccccbcbbcabbaba,mod_5,25,12,low,random,2,negative,NO,mod5_batch018,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbc,mod_5,21,20,medium,interleaved,0,positive,YES,mod5_batch018,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbabbbbbabbbbbcbbbbbbcbbbbbabbbbbcbbbbbbcbbbbbcbbbbba,mod_5,57,48,high,interleaved,3,negative,NO,mod5_batch018,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcccacbcabccaabccabcabbcbaaaaabaccaaacbccaaacc,mod_5,46,10,low,random,0,positive,YES,mod5_batch018,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bacacbcbbabbbbbbabcbabbbcabccbacccccaacbbcaacbbccacbc,mod_5,53,22,medium,random,2,negative,NO,mod5_batch019,NO,TRUE,YES,FALSE,1,1,31-60,gemini
caccacacaaaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,42,29,medium,clustered,4,negative,NO,mod5_batch019,NO,TRUE,YES,FALSE,1,1,31-60,gemini
baacacacccaacaaabaaaaccaaaacacaaabccaccccccaaaacabcaaaccacaaaaaaaabaccaccaaaaaaaccbaaaccaacaacccaaa,mod_5,99,6,low,interleaved,1,near_miss,NO,mod5_batch019,NO,TRUE,YES,FALSE,1,1,61-100,gemini
cacaacacacacabcabcabacaccaccacaaabaaaabcabbacababccaaccaaaccacbcbcaacbcabcacbcaacacacabb,mod_5,88,16,medium,random,1,near_miss,NO,mod5_batch019,NO,TRUE,YES,FALSE,1,1,61-100,gemini
abbbbbbbbbbbbbbbbbbbbaaaaccaccac,mod_5,32,20,medium,clustered,0,positive,YES,mod5_batch019,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
baccaabbabbb,mod_5,12,6,low,random,1,near_miss,NO,mod5_batch019,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbabbabcbbcbbaba,mod_5,16,10,low,interleaved,0,positive,YES,mod5_batch019,YES,TRUE,NO,FALSE,1,1,16-30,gemini
cbbaabcaccccaaabcba,mod_5,19,5,very_low,random,0,positive,YES,mod5_batch020,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbacc,mod_5,26,23,medium,clustered,3,negative,NO,mod5_batch020,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cccbabaacbaaaabccaaaccbc,mod_5,24,5,very_low,random,0,positive,YES,mod5_batch020,YES,TRUE,NO,FALSE,1,1,16-30,gemini
baaccccaccccccaaabaccacaccccaccacccbaccaaccaaacaaacaabacaccaaacacaacccabaaacaacaaaccaacca,mod_5,89,5,very_low,interleaved,0,positive,YES,mod5_batch020,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbbbabbbbc,mod_5,10,8,low,interleaved,3,negative,NO,mod5_batch020,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbabbabbcbbabbcbbc,mod_5,18,12,low,interleaved,2,negative,NO,mod5_batch020,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbcbbcbbcbbabbabbcbba,mod_5,22,15,low,interleaved,0,positive,YES,mod5_batch021,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbabcbbcbabcbbcbcbcbbcbabc,mod_5,26,15,low,interleaved,0,positive,YES,mod5_batch021,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbaccacbccccabcacccaacacabcccaabcccaabbaacbccababaaccccccccaacacccbccabacccaccaaacb,mod_5,84,15,low,random,0,positive,YES,mod5_batch021,YES,TRUE,NO,FALSE,1,1,61-100,gemini
bbabcbbccabababacbbbbbbabbcacbccabcbcacbbbbcbbccabbbbcbc,mod_5,56,30,medium,random,0,positive,YES,mod5_batch021,YES,TRUE,NO,FALSE,1,1,31-60,gemini
cccbbbcbabbacabcbbccacbcbcaacbababaacaabcaaaccaacccaaaabbabaccaaaacaabbcccaacacbbccccbabacbccac,mod_5,95,25,medium,random,0,positive,YES,mod5_batch021,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bcbbbbbbbbbbbbbbbbbabbbbbabbbbbabbbbbbbbbcbbbbcbb,mod_5,49,43,high,random,3,negative,NO,mod5_batch021,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcabacbaabcaabacbaabccbaccbacbccbccbacabacbacbcabaaabcabacbccbaccbaabacbccbcccbcabaabaabaac,mod_5,91,28,medium,interleaved,3,negative,NO,mod5_batch021,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccacaccaaaaacaaccaccccaacaaaccaaaccaaac,mod_5,81,41,high,clustered,1,near_miss,NO,mod5_batch022,NO,TRUE,YES,FALSE,1,1,61-100,gemini
caccacacccaaccbbbbbbbbbbaaacacaaccccccaacaaaccccaaccccaac,mod_5,57,10,low,clustered,0,positive,YES,mod5_batch022,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bacbccbacabcabcaa,mod_5,17,5,very_low,interleaved,0,positive,YES,mod5_batch022,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bccbaacbccabcabcccbcaabaabcccbcccbacbcaabccabccbcccbcaabaabcaabacabccbaacbcccbaca,mod_5,81,22,medium,interleaved,2,negative,NO,mod5_batch022,NO,TRUE,YES,FALSE,1,1,61-100,gemini
babcbcbcbcbabcbcbacbabcbcbcbcbcbcbabcabcbcbabcbabababcbaa,mod_5,57,27,medium,interleaved,2,negative,NO,mod5_batch022,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cbbaabcbbbbbbb,mod_5,14,10,low,random,0,positive,YES,mod5_batch023,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bccbaabacbccbcc,mod_5,15,5,very_low,interleaved,0,positive,YES,mod5_batch023,YES,TRUE,NO,FALSE,1,1,1-15,gemini
acacccbaacbbcbccaccbaaccaabcacccacccaaacacacbcccccacbcaabbccbcac,mod_5,64,11,low,random,1,near_miss,NO,mod5_batch023,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbabbabbabbabbcbbcbabbcbbabbcbbcbbabcbbcbbabbcbbabbcbabbcbbabbabbabbababbabbabbcbbabbabc,mod_5,88,57,very_high,interleaved,2,negative,NO,mod5_batch023,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bcccaaabcaaaacbacccacbaccaccbccacccbaaccacbaaacccbccccccbacaaaac,mod_5,64,9,low,interleaved,4,negative,NO,mod5_batch023,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbbccccbcbcbabccbbbbacbbaabaaaabcabcbccbbcbabbbccbba,mod_5,53,26,medium,random,1,near_miss,NO,mod5_batch023,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbabbbbbbbbbbbbbbcbbbbb,mod_5,33,31,high,random,1,near_miss,NO,mod5_batch023,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbcababaabbcccbbcb,mod_5,19,10,low,random,0,positive,YES,mod5_batch024,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bcbaababacbca,mod_5,13,5,very_low,interleaved,0,positive,YES,mod5_batch024,YES,TRUE,NO,FALSE,1,1,1-15,gemini
baacbccabcccbccabacabaacbcccbcccbaacbaaacbacabcacbcaabcaabccabacabcaabcccbaccbccac,mod_5,82,20,medium,interleaved,0,positive,YES,mod5_batch024,YES,TRUE,NO,FALSE,1,1,61-100,gemini
cabbcbbbcbcbbbbbbabcbcbbbabbabbbbabbcbbbbbb,mod_5,43,31,high,random,1,near_miss,NO,mod5_batch024,NO,TRUE,YES,FALSE,1,1,31-60,gemini
caaccccccacacaacabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,70,53,very_high,clustered,3,negative,NO,mod5_batch025,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bcbabcacaabacbbbaaacbaacaabccbc,mod_5,31,10,low,random,0,positive,YES,mod5_batch025,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbcbbbbbbbbbbbbbbbbbcbbbb,mod_5,27,25,medium,random,0,positive,YES,mod5_batch025,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
abbcccbbbbccbaabbbbbcbaabcbbbbbbbbbbbbcbbbbbbb,mod_5,46,33,high,random,3,negative,NO,mod5_batch025,NO,TRUE,YES,FALSE,1,1,31-60,gemini
accabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaccaaaccccccc,mod_5,63,45,high,clustered,0,positive,YES,mod5_batch025,YES,TRUE,NO,FALSE,1,1,61-100,gemini
acccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaacaaaaac,mod_5,72,59,very_high,clustered,4,negative,NO,mod5_batch025,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbabbababbabbababbabcbbabbabcbbababbcbbababbcbbcbcbbabcbbcbbcbcbbcbc,mod_5,68,42,high,interleaved,2,negative,NO,mod5_batch025,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bcbababcabababcc,mod_5,16,7,low,interleaved,2,negative,NO,mod5_batch025,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbaabbcb,mod_5,9,6,low,random,1,near_miss,NO,mod5_batch026,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbbabbabbabba,mod_5,13,9,low,interleaved,4,negative,NO,mod5_batch026,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbbbcbbbcabcabbbcbbbbbbbbbbbbbbbbbbabbb,mod_5,39,32,high,random,2,negative,NO,mod5_batch026,NO,TRUE,YES,FALSE,1,1,31-60,gemini
