word,language,length,b_count,b_count_tier,distribution_pattern,residue_class,category,expected_answer,batch_id,chatgpt_answer,chatgpt_correct,gemini_answer,gemini_correct,chatgpt_runs,gemini_runs
bccacababcabbbbacaabbbbbaccbbccbbbbbbabbbccbcbcabbcccccbbcbbbcbbbbcbbbcbabcaccabccbaaa,mod_3,86,43,high,random,1,near_miss,NO,mod3_batch033,YES,FALSE,NO,TRUE,1,1
bbbbbbbbabbbbbbbabbbbbbbcbbbbbbbabbbbbbbc,mod_3,41,36,high,interleaved,0,positive,YES,mod3_batch033,NO,FALSE,YES,TRUE,1,1
aac,mod_3,3,0,very_low,random,0,positive,YES,mod3_batch033,YES,TRUE,YES,TRUE,1,1
cbbbacabaaaaccbbaabccabccaccabbbaaaacccabcabccaaaacbbabacbbccbabcbbcababcbcbbccabcacaacbccbcaaabbbb,mod_3,99,34,high,random,1,near_miss,NO,mod3_batch033,YES,FALSE,YES,FALSE,1,1
bbababbbbccbbcbcaaabbbccbcba,mod_3,28,15,low,random,0,positive,YES,mod3_batch033,YES,TRUE,NO,FALSE,1,1
bcbacbabaabcbacbcbacbcabcbcababaabcbaabcababaabcbaabcbcabac,mod_3,59,23,medium,interleaved,2,negative,NO,mod3_batch033,YES,FALSE,YES,FALSE,1,1
caacbbbbbabbbbbaabccbbb,mod_3,23,14,low,random,2,negative,NO,mod3_batch033,YES,FALSE,NO,TRUE,1,1
caacaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_3,36,28,medium,clustered,1,near_miss,NO,mod3_batch033,NO,TRUE,YES,FALSE,1,1
bc,mod_3,2,1,very_low,random,1,near_miss,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
cacaacccaccbbbbbaacaca,mod_3,22,5,very_low,clustered,2,negative,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
abbbbbbbbbbbaaccaaaacaaa,mod_3,24,11,low,clustered,2,negative,NO,mod3_batch034,YES,FALSE,NO,TRUE,1,1
caacabababbcbbcabbcbcbbaabccbbbaabbcabaabbabaaaacbbcbacbababaabcbaacbbbababbbbcabbacbbcbcbbbabccbb,mod_3,98,48,high,random,0,positive,YES,mod3_batch034,NO,FALSE,YES,TRUE,1,1
bbbbbbbabbbbbbcbbbbbba,mod_3,22,19,medium,interleaved,1,near_miss,NO,mod3_batch034,NO,TRUE,YES,FALSE,1,1
bbacaacc,mod_3,8,2,very_low,clustered,2,negative,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
caaacbbbbbca,mod_3,12,5,very_low,clustered,2,negative,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
acacccabbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,35,28,medium,clustered,1,near_miss,NO,mod3_batch034,NO,TRUE,YES,FALSE,1,1
ccccaaaccaaacabacaaaaccaaacaacaaacaaaccccaaaacccaccacaccccacccacaacacaaccccac,mod_3,77,1,very_low,random,1,near_miss,NO,mod3_batch034,NO,TRUE,YES,FALSE,1,1
ccccaaaacacccaaccaacaaccc,mod_3,25,0,very_low,random,0,positive,YES,mod3_batch034,YES,TRUE,YES,TRUE,1,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaacaaaca,mod_3,53,41,high,clustered,2,negative,NO,mod3_batch034,YES,FALSE,YES,FALSE,1,1
acacaccaccacaaaaaaccccaaacacaacacaacaac,mod_3,39,0,very_low,interleaved,0,positive,YES,mod3_batch034,YES,TRUE,YES,TRUE,1,1
bacacaaacacaabaacacacacaaa,mod_3,26,2,very_low,interleaved,2,negative,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaacaaacacccc,mod_3,49,33,high,clustered,0,positive,YES,mod3_batch034,NO,FALSE,YES,TRUE,1,1
acbbbbbbbbbbbbbbbbcaaac,mod_3,23,16,medium,clustered,1,near_miss,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
cbbabbbbaacbbbbbbbacabbbbbbbaaabbaacbbbabcbbbbbcbc,mod_3,50,32,high,random,2,negative,NO,mod3_batch034,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbabbbbbbb,mod_3,19,18,medium,random,0,positive,YES,mod3_batch034,YES,TRUE,YES,TRUE,1,1
babbbaaacccbcbcbaa,mod_3,18,7,low,random,1,near_miss,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
acacaaaccacaaccaccacbbcaaaccaaaaaaaacaaaaccaaacaacaaccaccccacaccaccacaacacaacca,mod_3,79,2,very_low,random,2,negative,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
ccbbbbbbbbbbaccacacc,mod_3,20,10,low,clustered,1,near_miss,NO,mod3_batch034,NO,TRUE,NO,TRUE,1,1
bccacccacacbaccaaaacccbacacccacaabaacaacccac,mod_3,44,4,very_low,interleaved,1,near_miss,NO,mod3_batch035,NO,TRUE,YES,FALSE,1,1
aaabbbbbbbbbbbbbbba,mod_3,19,15,low,clustered,0,positive,YES,mod3_batch035,YES,TRUE,YES,TRUE,1,1
acccacccbbbbbbbbbbbbbc,mod_3,22,13,low,clustered,1,near_miss,NO,mod3_batch035,NO,TRUE,YES,FALSE,1,1
babcbcbcbabcbcbcbcabcbcbcbcbabababcabababcbcbabababcbacbababcbabcbcbabcc,mod_3,72,34,high,interleaved,1,near_miss,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
babbbabccbbbbbbbbabbbbbbbbbbbbcbbbbbbbbbcbbbbbb,mod_3,47,40,high,random,1,near_miss,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,30,30,medium,random,0,positive,YES,mod3_batch035,YES,TRUE,YES,TRUE,1,1
abbcacbbccababcaacbaaacabbccbcccbacccabbabaaaabab,mod_3,49,16,medium,random,1,near_miss,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
caaaaccacaacaaaca,mod_3,17,0,very_low,random,0,positive,YES,mod3_batch035,YES,TRUE,YES,TRUE,1,1
aacaccaaccccacaccaacccaaaabbbbbbaccccccacccaacaaaacaac,mod_3,54,6,low,clustered,0,positive,YES,mod3_batch035,YES,TRUE,YES,TRUE,1,1
aaacaaabaccacacacbccabaaac,mod_3,26,3,very_low,random,0,positive,YES,mod3_batch035,YES,TRUE,YES,TRUE,1,1
bacabccabacabacabaccbccc,mod_3,24,6,low,interleaved,0,positive,YES,mod3_batch035,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,29,29,medium,clustered,2,negative,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
acbbbbbbbbbbbbbbacca,mod_3,20,14,low,clustered,2,negative,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
bcabaabcabaac,mod_3,13,4,very_low,interleaved,1,near_miss,NO,mod3_batch035,NO,TRUE,YES,FALSE,1,1
baba,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
caacbbaaaccbacaaacbbabaccccb,mod_3,28,7,low,random,1,near_miss,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
cbab,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
caacabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaacaca,mod_3,78,66,very_high,clustered,0,positive,YES,mod3_batch035,NO,FALSE,NO,FALSE,1,1
bcccbaacbccccbccabaacabcacbcaccbcaabaaaabcccbacccbaccbaaaa,mod_3,58,13,low,interleaved,1,near_miss,NO,mod3_batch035,YES,FALSE,YES,FALSE,1,1
aaacaaaabbbbbbbbbbacccccccac,mod_3,28,10,low,clustered,1,near_miss,NO,mod3_batch035,NO,TRUE,NO,TRUE,1,1
bbbbbbbbcbbbbbbbbabbbbbbbbcbbbbbbbbcbbbbbbbc,mod_3,44,39,high,interleaved,0,positive,YES,mod3_batch036,NO,FALSE,NO,FALSE,1,1
cccccabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacacaacacaaaac,mod_3,60,40,high,clustered,1,near_miss,NO,mod3_batch036,YES,FALSE,NO,TRUE,1,1
bcacabcaccabaccaabacaccbccaac,mod_3,29,5,very_low,interleaved,2,negative,NO,mod3_batch036,NO,TRUE,YES,FALSE,1,1
bbbabbabbbbbbbbbbbbb,mod_3,20,18,medium,random,0,positive,YES,mod3_batch036,YES,TRUE,YES,TRUE,1,1
bbbbbcabbbbbbbbbbbbbbbcbbbbbbbbbbbbabbbbbbbbbabbab,mod_3,50,44,high,random,2,negative,NO,mod3_batch036,NO,TRUE,YES,FALSE,1,1
bbacbcbbbcbacacbcbbbcbbb,mod_3,24,14,low,random,2,negative,NO,mod3_batch036,YES,FALSE,YES,FALSE,1,1
bbabbcbcbbabbabcbbcbc,mod_3,21,13,low,interleaved,1,near_miss,NO,mod3_batch036,NO,TRUE,YES,FALSE,1,1
acccacacccaacccaaaacacacaabccacacacaaccaaacac,mod_3,45,1,very_low,clustered,1,near_miss,NO,mod3_batch036,NO,TRUE,YES,FALSE,1,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,64,63,very_high,clustered,0,positive,YES,mod3_batch036,YES,TRUE,YES,TRUE,1,1
acacacaccaaccaacaacbaccaccbc,mod_3,28,2,very_low,random,2,negative,NO,mod3_batch036,NO,TRUE,NO,TRUE,1,1
aabbbbaca,mod_3,9,4,very_low,clustered,1,near_miss,NO,mod3_batch036,NO,TRUE,NO,TRUE,1,1
abbbbbbbbbbbbcbbbbcbba,mod_3,22,18,medium,random,0,positive,YES,mod3_batch036,NO,FALSE,YES,TRUE,1,1
bcbababcbccbcbcbcbcbcabcbabcbabaabababcbccbcbcbcbcbccbabcbababcababcbcbcc,mod_3,73,33,high,interleaved,0,positive,YES,mod3_batch036,NO,FALSE,NO,FALSE,1,1
baaaabbbbbbccabcbcaaaababccaccacbccbcaabbbaaaaabcbbaabbccabccbaaaabbaccabbcabbc,mod_3,79,29,medium,random,2,negative,NO,mod3_batch036,YES,FALSE,YES,FALSE,1,1
bbabcbababcbcbcbcbcbcbabc,mod_3,25,13,low,interleaved,1,near_miss,NO,mod3_batch036,YES,FALSE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,56,56,very_high,interleaved,2,negative,NO,mod3_batch036,NO,TRUE,NO,TRUE,1,1
aaaaaacacaacccccacaaccacccbbbbbbbbbbbbbaaccaac,mod_3,46,13,low,clustered,1,near_miss,NO,mod3_batch036,NO,TRUE,YES,FALSE,1,1
bcabbaccacbabccaabbacaaabccccbaaccccacbbacbc,mod_3,44,12,low,random,0,positive,YES,mod3_batch036,YES,TRUE,YES,TRUE,1,1
bcaaaabcaaacabacacabcaacaabacccabcaaaaabccaacbcaaaaabccccaa,mod_3,59,9,low,interleaved,0,positive,YES,mod3_batch036,NO,FALSE,NO,FALSE,1,1
bbcbcbcbabcbababababcbabcbaba,mod_3,29,15,low,interleaved,0,positive,YES,mod3_batch036,NO,FALSE,YES,TRUE,1,1
bbcbbcbcbbbbbbbbbbbbbcbba,mod_3,25,20,medium,random,2,negative,NO,mod3_batch037,YES,FALSE,NO,TRUE,1,1
bccccacacaaaccaaacccacccaaaaccaacaaacccacaaaccccacc,mod_3,51,1,very_low,interleaved,1,near_miss,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
baacaccaaaaaaccacaaccccacccacaaaccabaaacccaccccccacaaccaaaccccccacaccaa,mod_3,71,2,very_low,interleaved,2,negative,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
acacccccbcbbbbcabcbccacaabcaacaaccacaac,mod_3,39,8,low,random,2,negative,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
bbbcbbbabbbabbbabbbabbbabbbcbbbcbba,mod_3,35,26,medium,interleaved,2,negative,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
aaaccacaaa,mod_3,10,0,very_low,clustered,0,positive,YES,mod3_batch037,YES,TRUE,YES,TRUE,1,1
bacbcc,mod_3,6,2,very_low,interleaved,2,negative,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbababbcccbabbccbcbbbbbbcabbcabbbbbcbab,mod_3,47,32,high,random,2,negative,NO,mod3_batch037,YES,FALSE,NO,TRUE,1,1
abcb,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
cccaabbccaacaccaca,mod_3,18,2,very_low,clustered,2,negative,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
bccaccaacabcacacaacabcacccccaabaacaccccac,mod_3,41,4,very_low,interleaved,1,near_miss,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
baccacaaacaabaaaacacacccbacaaaccaaca,mod_3,36,3,very_low,interleaved,0,positive,YES,mod3_batch037,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_3,36,35,high,clustered,2,negative,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_3,44,43,high,interleaved,1,near_miss,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
bcaacaccccbaacaaaaaabcccacccacabaacacaaacbcaccccaaac,mod_3,52,5,very_low,interleaved,2,negative,NO,mod3_batch037,NO,TRUE,YES,FALSE,1,1
cababaabcbbccabaacaaabbcbacbbacbbbcabbaaaac,mod_3,43,16,medium,random,1,near_miss,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
bbabbaba,mod_3,8,5,very_low,interleaved,2,negative,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
bcacacaaaaaaca,mod_3,14,1,very_low,interleaved,1,near_miss,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
babacccaccccabbbaaa,mod_3,19,5,very_low,random,2,negative,NO,mod3_batch037,NO,TRUE,NO,TRUE,1,1
bbbbbcbbbbbbbabbbbbb,mod_3,20,18,medium,random,0,positive,YES,mod3_batch037,NO,FALSE,NO,FALSE,1,1
ccaaacaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacacaaaaaccaccac,mod_3,61,36,high,clustered,0,positive,YES,mod3_batch038,NO,FALSE,YES,TRUE,1,1
bcaaacaccbccaaaccaabaaaaccaac,mod_3,29,3,very_low,interleaved,0,positive,YES,mod3_batch038,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcca,mod_3,55,52,very_high,clustered,1,near_miss,NO,mod3_batch038,NO,TRUE,YES,FALSE,1,1
bbc,mod_3,3,2,very_low,random,2,negative,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
bbabbbb,mod_3,7,6,low,random,0,positive,YES,mod3_batch038,YES,TRUE,YES,TRUE,1,1
aaaaaaacbbbbaaaa,mod_3,16,4,very_low,clustered,1,near_miss,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
bbbbbbbbabbbbbbbba,mod_3,18,16,medium,interleaved,1,near_miss,NO,mod3_batch038,YES,FALSE,NO,TRUE,1,1
acaaccccacbbbbbbbbacaaacccacc,mod_3,29,8,low,clustered,2,negative,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
acccc,mod_3,5,0,very_low,random,0,positive,YES,mod3_batch038,YES,TRUE,YES,TRUE,1,1
bbabbcbabbabbababbaba,mod_3,21,13,low,interleaved,1,near_miss,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
bcbb,mod_3,4,3,very_low,random,0,positive,YES,mod3_batch038,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbb,mod_3,24,24,medium,random,0,positive,YES,mod3_batch038,YES,TRUE,YES,TRUE,1,1
caabbbbbbbbbbbbbbbbbbbaaccac,mod_3,28,19,medium,clustered,1,near_miss,NO,mod3_batch038,YES,FALSE,NO,TRUE,1,1
ccabccacbcaaaaccaaacaccaaccccbccbaacaacaaaaccccaaccbacaaabcaaaaa,mod_3,64,6,low,random,0,positive,YES,mod3_batch038,YES,TRUE,NO,FALSE,1,1
acbbbbbbbbbbaababbbbbabcacbbbbabbbbbcbcbbbbbcbcbabbcbbbbbcb,mod_3,59,42,high,random,0,positive,YES,mod3_batch038,NO,FALSE,NO,FALSE,1,1
cbcbcabcacbcabcbbbbcbabaccbcbbacaccbccccaacbaababbbbcbcac,mod_3,57,22,medium,random,1,near_miss,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbcbbbbb,mod_3,19,18,medium,random,0,positive,YES,mod3_batch038,NO,FALSE,NO,FALSE,1,1
bcbccbcbaacabbabcabbbbbabacbcabbbbabbabcacccabccaccbbacabbabcabbbccbcabbcbacbbcabbcbcbbcacbbab,mod_3,94,44,high,random,2,negative,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
babababcbcbc,mod_3,12,6,low,interleaved,0,positive,YES,mod3_batch038,YES,TRUE,NO,FALSE,1,1
caabbbbbbba,mod_3,11,7,low,clustered,1,near_miss,NO,mod3_batch038,NO,TRUE,NO,TRUE,1,1
acaaaaacacaacaacaacccacaaccaacccaccaacaaaccccccaaaccacccccac,mod_3,60,0,very_low,clustered,0,positive,YES,mod3_batch039,YES,TRUE,YES,TRUE,1,1
caaaaaacaaccacabbbbbbbbbbbbaccacccccaacac,mod_3,41,12,low,clustered,0,positive,YES,mod3_batch039,NO,FALSE,YES,TRUE,1,1
bbbbbbbbbabbbbbbbbc,mod_3,19,17,medium,interleaved,2,negative,NO,mod3_batch039,NO,TRUE,YES,FALSE,1,1
acaaaacbccaacabbbbcbabbbcbababbcababcbacaabcbbcbcccabacc,mod_3,56,21,medium,random,0,positive,YES,mod3_batch039,NO,FALSE,YES,TRUE,1,1
cacccaaaaccaaccaccaac,mod_3,21,0,very_low,random,0,positive,YES,mod3_batch039,YES,TRUE,YES,TRUE,1,1
aacaaacaacaacaaccaaccaaaaaccccc,mod_3,31,0,very_low,random,0,positive,YES,mod3_batch039,YES,TRUE,YES,TRUE,1,1
aabb,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
babbbbbbbcbbabbbbbbb,mod_3,20,17,medium,random,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
abbbbbbbbbbbbbbbbbbbbaaccaaaaaacccccaaccacacccacaaaaacaccacccaccacaacacccaa,mod_3,75,20,medium,clustered,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
acbccacbcacbaccbccbaccbacccbaacbaacbacaacbabccaaaccaacacbccacb,mod_3,62,13,low,random,1,near_miss,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
babcbaabcbacbabcabcbacbcbccbabaababaa,mod_3,37,15,low,interleaved,0,positive,YES,mod3_batch039,YES,TRUE,YES,TRUE,1,1
bab,mod_3,3,2,very_low,random,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
bbbbcbbbbccbababc,mod_3,17,11,low,random,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
acccacbbbbbbbbbbbba,mod_3,19,12,low,clustered,0,positive,YES,mod3_batch039,YES,TRUE,NO,FALSE,1,1
ccccacccccacaacbbbbbaccccacaacaccaaacccacaaaccaaa,mod_3,49,5,very_low,clustered,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
bcbbbbbcccccbcbcacbbbccaaaacbccaacbcaaacacbcaaabaacbbaacac,mod_3,58,17,medium,random,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
abababbacbbbccbaabbabbcbbbaabcacaaccccbbbacbbbcacabbbcaacbbabbc,mod_3,63,29,medium,random,2,negative,NO,mod3_batch039,YES,FALSE,YES,FALSE,1,1
aaacaaccaacaaaccaccacaaaaccaaacccacaaaaacbbbbbbbbbbbbbbbcccaccacccaca,mod_3,69,15,low,clustered,0,positive,YES,mod3_batch039,YES,TRUE,YES,TRUE,1,1
aacccbbbbbbbbacaaaaccaaaccc,mod_3,27,8,low,clustered,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
bccaaccaaccacbaccaacaccaac,mod_3,26,2,very_low,interleaved,2,negative,NO,mod3_batch039,NO,TRUE,NO,TRUE,1,1
acbbaabcabccbbbbbbcabbbbabcbbbabbbbabbbcbacababba,mod_3,49,29,medium,random,2,negative,NO,mod3_batch040,NO,TRUE,YES,FALSE,1,1
babccbccbabacbcabccbabacbacbaa,mod_3,30,11,low,interleaved,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
babcbcc,mod_3,7,3,very_low,interleaved,0,positive,YES,mod3_batch040,YES,TRUE,NO,FALSE,1,1
cccabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaccc,mod_3,96,86,very_high,clustered,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
cacacccaccaaacaccacbbbbbbbbbbbacacccaaaaaccccacc,mod_3,48,11,low,clustered,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
bcbbaccbbbbbbbbbbabaccbaabbcbcccacbbabbabbbcacabbbbbabccbcc,mod_3,59,32,high,random,2,negative,NO,mod3_batch040,YES,FALSE,YES,FALSE,1,1
baacbaacbaacbcacbaaaa,mod_3,21,5,very_low,interleaved,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
bbab,mod_3,4,3,very_low,random,0,positive,YES,mod3_batch040,YES,TRUE,YES,TRUE,1,1
bccacacbcaaaacabacacacbaacccacbcacaaabaaacaaa,mod_3,45,6,low,interleaved,0,positive,YES,mod3_batch040,NO,FALSE,NO,FALSE,1,1
bbbbbbbbbbbbbbbbbbc,mod_3,19,18,medium,interleaved,0,positive,YES,mod3_batch040,YES,TRUE,YES,TRUE,1,1
bbbbbbbcbbbbbbbcbbbbbbbc,mod_3,24,21,medium,interleaved,0,positive,YES,mod3_batch040,YES,TRUE,NO,FALSE,1,1
cccbcbbbabbcbabbbbbcbbbbbbbbbb,mod_3,30,22,medium,random,1,near_miss,NO,mod3_batch040,NO,TRUE,YES,FALSE,1,1
cbbbbbbbbbbbbbbbbbbbbbbbbbbaaa,mod_3,30,26,medium,clustered,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
ccbbbbbbbbbbacaac,mod_3,17,10,low,clustered,1,near_miss,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
bba,mod_3,3,2,very_low,random,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
babcbcbcbababcbcbabcbcbababcbcbabababababcbabacbabcbababababcbabcbcbabcbcbcbababcbcbabcbcbcc,mod_3,92,45,high,interleaved,0,positive,YES,mod3_batch040,YES,TRUE,NO,FALSE,1,1
caaacaccaabbbbbbbbbbbccccaa,mod_3,27,11,low,clustered,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
ccbb,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch040,NO,TRUE,NO,TRUE,1,1
babbbbbbbbbbbbabbbbbbbbbabbbbbbbbabbbcbbbbbb,mod_3,44,39,high,random,0,positive,YES,mod3_batch040,NO,FALSE,YES,TRUE,1,1
cbbbbccbbbbbbbbbbbabbbbbbbabbbbbbbbbbbbbbbbbbbcabbbabbbb,mod_3,56,48,high,random,0,positive,YES,mod3_batch040,NO,FALSE,NO,FALSE,1,1
cccaabbbbbbbcccaaacaaaaac,mod_3,25,7,low,clustered,1,near_miss,NO,mod3_batch041,NO,TRUE,YES,FALSE,1,1
bcbcbaababcbcabcbabccbabcbacbcbabacbcbabccbcbabac,mod_3,49,21,medium,interleaved,0,positive,YES,mod3_batch041,YES,TRUE,NO,FALSE,1,1
cabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaccaaaacaccacaacccaaccacccccaccacaacacaccacaca,mod_3,79,30,medium,clustered,0,positive,YES,mod3_batch041,NO,FALSE,YES,TRUE,1,1
bbbabbabbcbbcbbbabbabbabbcbbbabbabbabbabbbcbbcbbcbbabbbabbcbbcbbcbbbcbbabbabbcbbbcbbcbbcbba,mod_3,91,63,very_high,interleaved,0,positive,YES,mod3_batch041,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbba,mod_3,16,15,low,interleaved,0,positive,YES,mod3_batch041,NO,FALSE,NO,FALSE,1,1
babccbaabccbccbcbcabacbccbcabcbccbcabcabaabcbccbacbccbcc,mod_3,56,20,medium,interleaved,2,negative,NO,mod3_batch041,YES,FALSE,YES,FALSE,1,1
bbbbbbbbbbbbbbbbbbbb,mod_3,20,20,medium,clustered,2,negative,NO,mod3_batch041,NO,TRUE,NO,TRUE,1,1
bccbbbbbababbbbbbbbbbbcbabbbb,mod_3,29,23,medium,random,2,negative,NO,mod3_batch041,YES,FALSE,YES,FALSE,1,1
aaacaaccccaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacccccacca,mod_3,64,42,high,clustered,0,positive,YES,mod3_batch041,NO,FALSE,NO,FALSE,1,1
acaaabaaaabcccacccacbaaaacacaabacccbbcacabacbac,mod_3,47,8,low,random,2,negative,NO,mod3_batch041,NO,TRUE,NO,TRUE,1,1
bbbbbababbbbbbbbbbcbbbbbbbbbbbbbbbababbbcbbbb,mod_3,45,39,high,random,0,positive,YES,mod3_batch041,NO,FALSE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccaaacaaccaccacaacaccaaacaaaaaccca,mod_3,72,37,high,clustered,1,near_miss,NO,mod3_batch041,NO,TRUE,YES,FALSE,1,1
aabbbbbbbbacacacc,mod_3,17,8,low,clustered,2,negative,NO,mod3_batch041,YES,FALSE,NO,TRUE,1,1
bbbbccbbcbbabcbbcbbcbccbbabccabbacbabbbbccbabcbbac,mod_3,50,28,medium,random,1,near_miss,NO,mod3_batch041,NO,TRUE,NO,TRUE,1,1
abbbbbbcccccacccacc,mod_3,19,6,low,clustered,0,positive,YES,mod3_batch041,YES,TRUE,YES,TRUE,1,1
bcabaacbcccbacabacbaccbaccbacabccabcabaccbcaabacabcaa,mod_3,53,14,low,interleaved,2,negative,NO,mod3_batch041,YES,FALSE,NO,TRUE,1,1
bcbaaccbbbbaababbbbbbab,mod_3,23,14,low,random,2,negative,NO,mod3_batch041,YES,FALSE,YES,FALSE,1,1
bbbbbbbbcbbbbbbbba,mod_3,18,16,medium,interleaved,1,near_miss,NO,mod3_batch041,NO,TRUE,NO,TRUE,1,1
aaacabcabababbababcbbcaaccbbababaccbbc,mod_3,38,15,low,random,0,positive,YES,mod3_batch041,NO,FALSE,YES,TRUE,1,1
baacccaccaccaaacccccacaaccaacaacacccaaacccaaccacccaccaaaccccaacacaccccaaaaaacaacccca,mod_3,84,1,very_low,interleaved,1,near_miss,NO,mod3_batch041,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbba,mod_3,13,12,low,interleaved,0,positive,YES,mod3_batch042,YES,TRUE,YES,TRUE,1,1
ccabbbbbbbbbbbbbbbbbbbbaac,mod_3,26,20,medium,clustered,2,negative,NO,mod3_batch042,NO,TRUE,YES,FALSE,1,1
